user_id,event_id,interaction
2320,254,share
2884,414,share
3996,633,like
2416,584,share
1516,865,like
3388,371,share
590,576,comment
588,243,comment
2620,639,comment
1196,373,share
4354,39,like
2327,897,comment
2606,353,like
2539,426,comment
566,77,comment
1757,982,share
4076,510,comment
1361,517,like
2569,140,like
2374,252,comment
1196,669,like
2132,771,like
2889,317,like
1568,947,like
3411,420,like
2368,879,comment
3344,749,like
3098,75,like
1261,986,comment
1334,898,share
4329,29,like
4645,41,share
3337,541,share
3085,492,comment
3388,100,share
4714,320,share
2432,570,share
1017,723,comment
642,650,like
4063,523,comment
316,903,comment
2304,845,comment
441,876,like
1139,189,share
915,450,like
2304,94,share
4143,854,like
3422,181,comment
2079,321,comment
4151,283,share
2201,391,comment
4552,321,comment
36,570,like
818,25,share
1947,816,like
3957,260,like
4352,990,comment
2226,904,like
3326,497,share
508,213,comment
3746,115,share
4117,452,share
3878,700,share
4815,772,share
460,648,like
1406,490,comment
4096,602,like
2037,733,comment
2678,528,like
1745,659,comment
2984,385,share
2359,613,share
1232,418,like
1178,989,like
762,219,share
4779,880,like
2355,557,like
4715,63,comment
3727,350,comment
1544,390,comment
3678,804,like
1934,377,share
3169,871,share
3562,66,share
4103,119,share
3858,746,comment
4018,974,comment
4445,8,like
2965,707,share
1031,739,like
2548,27,share
2523,290,share
4620,28,like
1876,159,comment
590,145,like
2281,467,like
3102,746,share
2415,108,comment
3898,891,like
3679,439,comment
1844,203,comment
4152,777,comment
1939,990,comment
2195,825,share
4460,301,share
253,902,share
1467,910,share
736,927,share
340,438,like
3588,11,comment
1377,837,share
4720,607,comment
705,642,share
3725,103,share
4419,785,like
2909,486,comment
1975,110,share
1469,804,share
2143,643,like
553,703,comment
3492,811,comment
790,93,share
1174,801,like
553,718,like
3423,870,share
4212,541,comment
632,919,share
270,699,comment
861,849,like
291,507,share
1458,177,share
630,439,share
475,843,comment
4633,668,comment
4081,758,like
4781,711,comment
1761,511,comment
3083,109,share
4709,872,like
3975,72,like
3399,489,share
2324,733,comment
3562,281,comment
2393,903,share
3845,889,share
2416,214,comment
3805,457,like
4827,587,share
1625,418,comment
1509,987,share
4111,754,like
4854,510,like
4,662,comment
3448,323,like
2581,178,share
3792,688,like
1161,104,comment
834,119,share
1999,712,like
1203,582,like
2176,57,like
1382,409,comment
4174,578,comment
2789,912,like
2822,58,share
4178,117,like
342,425,share
1362,819,share
4192,21,comment
4617,79,like
996,824,comment
357,866,like
186,559,share
1694,886,comment
2591,683,comment
1343,596,comment
1692,108,share
1083,799,comment
2058,271,like
2905,688,like
3196,830,share
4452,476,comment
3418,70,like
2381,387,comment
17,166,like
324,855,share
2071,58,like
931,451,like
4555,245,like
4653,45,share
1445,684,like
4037,776,share
403,383,share
3403,578,like
4553,839,comment
1507,701,like
1522,785,share
3099,71,comment
2445,865,like
2188,548,like
2569,239,like
2794,580,like
92,108,like
4948,208,comment
4941,789,like
4763,722,share
1754,302,share
4893,430,comment
88,348,share
1642,107,comment
2963,892,share
2143,528,comment
551,751,like
2447,406,share
1952,902,share
2291,734,comment
3838,952,comment
624,256,comment
3758,301,share
4797,954,comment
3293,924,like
3833,145,comment
2612,676,like
162,524,like
1993,562,comment
2083,827,like
3014,360,like
37,524,like
846,484,comment
2877,190,comment
3347,296,like
4055,93,share
4201,130,like
336,861,comment
3098,990,like
2344,484,like
1561,876,comment
4982,409,comment
4165,341,share
4247,214,like
662,330,like
4853,895,like
3740,799,share
3184,175,share
1486,444,like
2410,201,comment
4299,617,like
2535,743,like
4,98,like
3098,103,comment
2849,553,share
27,946,share
965,151,like
3097,268,like
72,839,like
2948,352,comment
2316,467,like
3898,278,comment
4491,568,like
4965,16,like
2412,954,like
117,456,share
2212,734,like
2925,179,like
2838,134,like
577,258,like
772,62,comment
200,482,comment
1756,477,like
180,1000,comment
2406,635,like
3324,42,like
4749,373,comment
4774,373,comment
2302,299,like
2989,52,share
1603,379,like
1120,954,like
2215,916,share
1912,312,comment
2902,579,share
1086,59,like
174,304,comment
3533,35,share
4720,648,share
1239,588,like
3311,754,share
4835,493,like
3814,491,comment
3817,800,share
4771,221,comment
1974,813,comment
3783,597,like
2245,123,share
1658,707,comment
413,102,share
3411,795,share
4093,887,share
1383,515,share
1124,313,comment
4330,506,share
4013,961,like
2244,494,like
2590,759,share
1779,660,share
1130,199,like
645,633,share
3523,681,comment
1558,513,share
4502,330,share
2774,621,comment
2786,972,share
1707,900,comment
2602,327,comment
3644,10,like
375,982,like
1613,127,share
455,985,like
4298,669,share
1476,231,share
854,15,like
724,787,like
1392,487,share
2388,442,share
262,878,share
543,949,comment
551,558,share
3798,274,share
638,618,share
165,3,like
2806,326,like
621,253,comment
1224,534,share
3343,55,share
51,886,share
489,448,share
665,297,share
1247,622,share
2711,373,like
4362,735,comment
4169,469,like
3953,760,like
2592,136,like
881,833,comment
435,899,share
1985,925,comment
4453,246,like
4114,70,like
3871,481,like
2623,530,like
1793,490,share
2799,503,like
3513,698,like
1494,117,share
2680,257,like
1626,790,share
2420,607,comment
3018,919,share
1848,904,like
3247,925,share
1539,428,like
1317,115,like
1720,494,comment
1951,62,like
224,787,like
2027,827,like
1548,497,share
3779,636,like
3724,80,like
1524,659,like
2704,485,comment
1973,22,comment
4529,595,share
4605,324,comment
4604,517,comment
617,261,share
4516,921,comment
4170,792,like
2622,129,like
4242,626,like
2094,284,comment
1765,47,share
3177,853,comment
1133,188,share
4217,19,like
3571,599,share
1067,654,like
2147,763,comment
706,838,comment
2359,992,share
3535,882,comment
3813,992,share
2471,8,comment
4068,37,comment
3461,598,comment
3769,72,share
1935,381,share
2320,998,share
2873,266,comment
210,67,like
4835,653,share
2808,807,like
4255,64,share
3963,30,share
4837,900,like
1954,557,like
2391,646,comment
3526,16,like
4795,278,share
3215,731,like
2445,277,like
2584,221,like
141,193,like
4336,670,comment
292,24,share
2865,832,share
4178,141,share
2608,734,comment
3937,26,like
2918,98,share
2219,276,share
1798,573,like
977,892,share
580,243,like
2574,902,comment
2590,939,share
3284,433,share
1800,9,like
1462,896,comment
4418,869,share
4069,933,like
2948,272,comment
714,772,like
2424,32,share
1891,852,share
3568,605,share
1679,479,like
2148,128,comment
918,749,share
2267,17,share
2525,553,like
1807,473,share
4052,301,like
560,784,share
629,788,comment
3067,42,share
1912,778,like
3763,52,share
3552,188,like
1809,944,like
2387,151,like
1896,244,comment
3931,801,comment
1007,491,share
49,127,like
1851,717,comment
1930,409,like
2133,818,share
1526,869,like
329,612,comment
2658,344,comment
4530,966,like
588,591,like
3206,695,like
1599,98,like
3852,68,like
2473,846,like
2818,900,share
4608,28,share
1409,29,comment
1012,850,like
4660,634,share
4399,212,like
4045,688,comment
1330,617,share
2605,480,like
2024,72,like
4508,491,like
3186,110,like
4604,113,like
4152,397,like
2594,232,comment
3342,43,like
196,265,like
1791,808,share
1107,46,like
2790,570,like
2185,225,share
539,952,share
4785,652,like
719,101,comment
3996,281,share
306,238,share
388,601,like
725,246,share
2597,912,like
2436,691,comment
2341,892,comment
179,976,like
1904,743,comment
1705,99,like
3384,727,share
4176,200,share
4543,256,like
4862,437,like
4666,494,share
96,436,like
1284,707,share
248,892,like
982,24,share
4364,363,comment
1566,982,comment
2142,270,share
736,790,share
3388,738,share
2660,228,share
449,128,share
1836,543,comment
4716,853,share
614,763,like
1434,58,comment
877,325,share
2576,659,like
1134,106,comment
4871,437,like
672,85,share
1631,2,like
3319,437,like
361,451,comment
2393,815,like
3902,883,like
798,565,comment
1784,441,share
67,222,like
3035,994,share
2091,25,comment
2277,35,share
3516,669,like
234,972,like
1223,343,share
2545,988,share
1056,366,like
4555,657,comment
3348,336,like
1170,433,like
4102,952,share
494,457,like
3180,899,share
3844,790,comment
1364,479,like
3399,398,comment
1057,899,comment
143,806,like
3316,343,share
4832,789,share
2774,691,like
1885,280,share
2265,352,share
1925,813,comment
4046,197,share
2482,225,share
1891,940,like
3126,47,comment
942,185,share
1616,915,like
1969,162,share
3223,643,comment
4151,295,comment
1472,92,comment
1059,587,comment
1007,956,comment
3191,650,comment
1221,168,like
4662,258,comment
4867,750,share
1798,557,share
4974,999,share
2872,923,share
514,309,comment
1618,649,comment
4518,615,like
4613,129,comment
3758,673,share
2033,550,like
3211,569,like
705,161,like
1674,176,like
3700,771,comment
2092,288,like
4954,973,comment
2849,405,like
4315,836,comment
4664,657,comment
1778,938,share
4354,580,comment
893,340,like
972,268,like
103,218,comment
1108,813,comment
3247,164,comment
3713,848,comment
3418,691,share
4152,391,share
3660,417,share
4927,48,share
920,194,share
4553,801,comment
4228,718,share
4589,84,share
2158,613,comment
582,667,comment
796,47,like
3198,234,like
1884,853,like
3368,962,share
810,299,comment
2934,848,like
3269,147,like
4869,196,share
2985,906,like
573,22,comment
1207,972,comment
4905,194,like
4975,386,comment
3081,364,like
2461,866,like
1742,274,comment
4006,384,comment
4926,208,share
2614,275,share
1716,729,like
1570,926,comment
677,496,like
1834,902,share
2514,539,like
801,527,comment
1142,159,comment
3053,940,share
2032,726,like
1509,460,like
1111,394,comment
4330,917,share
913,943,comment
1056,439,comment
4190,379,share
1751,863,comment
3172,164,like
4154,639,like
3013,330,like
3429,570,comment
3563,147,share
357,983,share
4392,960,share
4621,768,share
1618,110,share
1624,394,comment
1666,561,share
3200,182,like
4497,573,comment
1596,443,like
1990,987,share
2787,747,share
529,754,like
2605,130,like
3196,843,comment
2408,776,share
64,403,share
3961,505,share
2813,720,like
2822,964,share
4028,654,comment
102,22,comment
3349,17,like
3299,875,like
3095,831,comment
2892,634,like
3136,282,like
1181,227,share
2887,420,comment
2729,373,share
2693,301,comment
399,286,share
405,116,comment
2874,149,comment
3269,404,comment
2695,682,like
2083,90,share
2468,119,like
4473,696,like
4316,908,comment
1922,776,comment
3960,739,like
1541,93,like
2390,629,like
4849,447,comment
2464,312,comment
3369,903,comment
2986,318,share
680,121,like
748,317,like
2854,138,share
1322,743,like
3749,818,like
4151,660,like
4790,284,share
534,654,share
1819,844,like
4201,520,comment
2342,505,like
2423,391,like
4546,5,comment
1469,769,like
4908,367,like
4486,841,share
1236,492,like
2715,758,comment
1709,466,share
1146,235,share
1476,362,comment
3924,522,comment
2922,242,share
1856,442,like
3225,833,like
3965,188,share
3380,404,like
4939,826,share
1605,427,comment
3280,413,like
552,514,like
2005,154,share
1837,203,share
1125,217,like
1383,482,like
1771,315,like
3864,617,comment
3401,1,like
35,766,like
2205,503,share
5000,799,comment
3345,806,share
3015,278,like
4492,194,comment
4303,943,like
1781,769,comment
1629,762,comment
1330,248,comment
1560,88,comment
805,434,comment
2510,420,comment
4348,253,share
1291,429,share
4305,164,like
2587,495,comment
4931,162,comment
2551,507,share
956,265,like
4610,972,like
580,110,share
1938,852,share
1998,900,comment
1666,719,share
2131,319,comment
3741,132,like
2501,133,comment
1643,394,share
4713,620,comment
1498,684,comment
4603,552,share
3205,804,comment
622,35,like
3145,571,comment
1952,705,share
1460,722,share
293,372,share
655,31,comment
2985,174,like
3844,817,share
2805,390,share
2715,710,like
1622,106,share
4015,275,comment
3254,96,share
2847,682,share
4881,30,comment
4863,794,like
3506,899,like
519,161,share
2686,306,comment
28,927,comment
266,623,like
1307,724,like
4054,196,like
3455,608,comment
811,338,comment
4677,138,comment
3391,790,share
611,447,share
4289,310,like
2275,179,like
4547,337,share
203,234,share
402,249,share
2028,132,share
3851,249,like
890,805,share
179,455,share
1980,499,comment
2511,63,like
2883,819,like
3985,392,comment
2045,257,like
2984,248,like
351,264,share
4283,467,share
3419,849,like
3831,361,comment
1968,951,comment
4405,880,like
2225,393,like
4523,179,like
2788,912,like
4627,949,share
4344,506,share
4312,827,like
4809,813,comment
438,499,share
2359,677,like
3855,603,comment
383,834,share
4217,704,share
407,292,like
4341,588,comment
66,818,like
2990,99,share
228,607,comment
4978,181,share
2185,953,like
2242,403,like
4802,666,share
4754,374,like
1513,868,like
930,836,share
4037,624,comment
2604,683,share
1181,253,share
1040,895,comment
1102,863,like
2100,122,comment
514,442,share
4840,717,comment
3133,245,like
1833,639,comment
4639,491,comment
2458,871,share
2203,827,comment
2681,46,share
2099,452,like
3167,296,comment
1928,748,comment
4451,141,share
3117,633,share
2888,873,like
4344,521,share
4629,66,share
3531,483,like
790,309,share
1301,460,share
1948,593,share
2243,772,share
1095,894,like
1359,398,like
3657,469,share
308,617,comment
1451,392,like
2124,97,comment
4883,190,share
2843,941,share
1665,860,like
3949,195,comment
1395,958,like
4073,334,like
3635,83,like
215,251,share
3073,70,comment
4055,292,share
4473,340,share
2460,385,share
3707,700,like
3272,458,share
1207,141,share
410,140,share
3470,75,share
216,100,share
4848,657,share
349,175,comment
3652,821,like
2879,733,share
3666,323,like
4750,477,comment
3070,10,comment
3995,46,like
3113,851,comment
3,629,share
1118,516,comment
1083,313,share
4503,238,like
1518,806,like
4847,908,like
1896,31,like
3580,510,like
2634,130,like
4984,753,share
2380,385,like
1013,593,comment
4265,25,share
2824,261,share
849,560,share
1705,398,share
4094,564,like
206,330,like
1893,149,like
521,409,comment
3577,611,like
2352,579,like
2135,722,comment
4839,760,like
2476,119,like
4546,434,share
786,228,like
4098,615,comment
2791,801,share
2158,240,comment
679,913,comment
3529,232,like
3560,966,share
371,290,like
2938,154,share
722,682,share
4401,159,share
924,625,comment
836,563,like
2494,476,share
2980,548,share
2326,13,comment
3925,853,share
2425,507,share
4522,218,like
3127,755,comment
2377,735,comment
454,720,share
3460,991,share
4860,781,comment
3502,222,share
3548,288,share
1149,901,comment
523,524,share
4578,487,like
122,699,share
3619,681,comment
4677,805,like
3723,324,share
3084,618,like
2173,176,comment
2707,939,like
4814,861,share
3308,41,share
3643,824,comment
2818,325,like
4502,761,like
1485,267,comment
277,734,comment
1249,393,comment
1125,113,comment
2902,284,share
1658,790,share
1754,203,comment
4603,853,comment
3659,774,like
3403,794,share
4333,144,like
752,243,like
165,782,share
1693,35,comment
1957,810,share
3861,53,like
2776,503,share
3290,356,comment
1769,150,share
2424,437,comment
4527,450,comment
3697,525,like
783,267,like
3779,908,comment
955,609,comment
1993,86,like
1660,309,comment
141,265,share
720,492,comment
1651,583,comment
3574,17,like
3475,189,like
1016,522,like
4384,166,share
343,891,comment
3184,551,comment
2702,878,like
976,345,comment
2584,219,comment
3121,94,share
1824,158,comment
4427,875,share
4461,34,comment
11,801,like
4605,416,like
2628,506,comment
1469,490,like
1114,524,share
622,233,like
901,599,share
3748,605,comment
4065,107,comment
1472,193,like
3104,468,comment
327,522,comment
74,637,share
251,787,share
2498,279,comment
2403,128,like
4629,341,like
296,697,like
298,875,comment
302,867,like
4608,59,like
585,992,comment
3625,182,share
1635,586,share
53,514,comment
2277,243,share
2688,228,like
2845,560,comment
4887,518,comment
4591,555,share
4949,145,comment
2719,127,comment
3936,335,like
663,758,comment
8,932,comment
3684,408,comment
3088,121,comment
4762,744,share
669,888,comment
3165,701,like
1286,285,share
3621,242,comment
161,78,share
2399,570,comment
3246,450,comment
18,470,share
2534,181,share
4447,582,share
2576,265,share
4968,716,like
2318,682,share
2919,295,like
1054,965,comment
316,890,comment
4833,247,share
2212,424,comment
320,59,like
4528,812,like
2716,833,share
634,458,share
1706,11,share
4821,347,like
673,983,share
2280,852,like
3548,5,like
471,717,comment
3232,370,comment
2608,458,share
3333,245,share
2621,249,share
4698,945,share
1383,435,like
4376,420,share
1186,105,comment
1911,242,share
916,272,like
1618,519,comment
1684,736,comment
2426,729,share
426,44,comment
1788,26,comment
2585,804,share
4649,181,share
169,604,like
515,428,comment
3436,268,share
4526,858,comment
2617,580,share
2378,876,like
691,151,share
3205,616,share
2505,600,like
353,95,share
1118,382,like
1406,798,comment
3940,831,comment
4175,515,comment
678,720,share
551,930,like
820,614,share
214,860,share
1667,689,share
4765,428,like
894,425,share
4255,816,share
4077,199,like
3906,8,like
2787,903,comment
2249,757,like
22,805,comment
3314,951,comment
1262,327,share
1173,690,share
4881,594,share
2055,624,share
1893,871,share
2816,21,share
4675,546,share
4585,255,comment
1788,433,comment
1991,505,share
4318,27,share
2461,520,comment
2632,930,comment
2269,530,like
2177,947,like
877,500,share
3493,233,share
4259,396,share
955,982,comment
4120,307,share
4289,510,share
878,703,share
4486,424,like
2545,150,like
2177,392,share
2601,490,comment
3108,668,like
3529,946,share
2409,47,like
4861,312,comment
1974,928,comment
3949,139,comment
1239,405,comment
2335,922,share
768,654,comment
2417,847,share
4995,14,comment
3546,972,share
2310,868,comment
4884,771,share
4207,748,like
4237,953,share
745,890,share
2583,519,comment
4175,551,comment
1518,185,like
2557,115,comment
4162,110,share
3984,577,comment
1395,743,comment
287,281,share
3248,543,like
4219,86,comment
2603,138,comment
4,466,share
412,77,like
4346,968,like
3728,137,comment
1918,634,share
1357,975,comment
158,776,share
1601,97,share
2885,995,comment
3490,531,share
2383,798,comment
153,9,like
1630,83,like
2797,47,comment
2882,512,like
3803,430,like
2806,90,like
4081,513,like
3471,899,share
1056,674,comment
2580,665,comment
4149,414,like
2766,513,comment
1329,891,comment
4045,658,comment
2393,673,share
3154,905,like
1,647,comment
167,798,share
3255,77,like
1886,81,share
4369,781,share
900,781,share
2249,554,comment
3264,636,like
3413,742,like
3578,869,comment
2188,202,like
1220,846,like
3133,447,share
360,107,comment
2040,965,share
3938,292,like
3155,803,like
334,686,comment
731,941,share
1498,312,share
1418,599,share
3764,517,comment
1744,684,share
4117,633,share
1974,668,like
879,599,like
4273,426,share
2885,610,share
3008,415,like
2596,135,comment
2298,519,like
661,772,share
3145,364,comment
3163,384,share
4222,32,share
3986,540,share
1270,952,comment
4707,772,share
1295,487,comment
1010,756,like
2092,365,comment
1758,264,share
1965,142,share
4644,30,like
1192,899,like
1054,130,like
2842,778,comment
2405,70,comment
3563,119,comment
3705,327,comment
1823,912,like
1272,70,share
1720,208,share
253,91,comment
2769,120,like
1560,972,like
737,982,like
4996,207,share
1929,406,share
2191,768,comment
1003,547,share
2986,124,like
1923,112,share
3753,207,share
4138,983,share
3703,614,comment
3193,945,share
3835,386,comment
4439,706,share
4428,753,comment
3528,147,like
341,965,like
2389,132,like
3488,732,comment
1701,850,like
1234,104,comment
2571,553,comment
2299,568,comment
138,823,like
2799,762,comment
2931,242,share
3921,927,like
4183,639,share
1834,662,like
2140,331,comment
208,944,comment
2234,848,comment
1851,896,like
1688,900,like
2204,149,comment
2209,169,like
851,557,share
2204,985,comment
3691,84,share
3356,520,share
2610,107,like
224,885,share
3775,265,comment
1412,658,share
4393,31,like
323,756,like
1512,547,comment
2087,247,comment
4601,926,comment
2288,530,comment
687,979,comment
2018,937,share
1469,24,share
3924,498,like
4836,854,share
997,304,comment
2535,398,comment
2813,403,like
623,316,comment
3825,861,like
2784,278,share
4394,542,share
1076,143,share
304,789,like
664,410,comment
2947,356,like
3995,524,share
1993,903,like
3496,203,comment
2695,250,like
4305,103,share
3199,468,comment
519,35,share
4434,324,comment
1870,898,comment
3811,532,share
913,559,share
3935,596,share
4903,268,like
3189,53,share
1316,785,comment
3229,18,like
572,104,like
3256,152,like
2472,840,like
98,677,like
4034,873,like
1640,414,share
4843,84,comment
4028,308,share
261,151,comment
936,549,like
1798,379,share
332,458,share
4211,353,share
268,664,comment
2060,868,like
73,376,like
2922,208,like
2454,562,comment
3889,732,share
178,460,comment
2000,404,like
772,559,comment
946,530,comment
4496,485,comment
270,122,like
1856,794,share
1656,120,like
3753,251,comment
2534,839,share
4155,299,share
2690,47,like
4983,597,like
4362,299,share
2123,896,comment
3162,672,like
505,519,share
2405,245,share
2202,727,comment
3290,724,share
4582,724,like
1154,800,share
4162,218,comment
2428,996,comment
1337,763,comment
407,344,like
3479,833,like
4045,314,like
277,693,share
3481,604,comment
2362,730,comment
2597,290,comment
1969,602,like
461,996,comment
2447,197,share
3740,696,share
1583,578,like
3518,416,like
4803,610,like
4199,306,comment
2376,478,comment
2740,536,comment
972,220,share
1326,686,share
153,899,comment
3609,757,share
3961,626,share
3107,778,like
3087,902,comment
730,354,share
3968,735,share
4170,820,comment
4952,235,comment
4003,306,like
2333,110,like
1574,314,comment
3269,948,share
4376,13,like
4883,637,comment
686,827,like
3889,167,share
1580,53,share
969,186,comment
3738,276,like
2034,447,share
768,352,share
646,10,like
4122,410,comment
1080,147,like
637,477,like
4326,829,like
2101,845,like
101,630,like
3918,930,share
4900,852,comment
869,428,comment
4098,488,share
22,530,comment
2626,377,comment
1904,738,like
2577,112,comment
4110,584,like
4615,656,comment
3294,616,share
1936,215,comment
616,992,share
2451,510,like
3585,511,like
287,589,like
3319,26,like
1924,742,share
4922,193,comment
2774,962,like
2091,103,like
2802,205,like
993,411,share
1585,772,share
1904,745,share
876,51,comment
4830,980,comment
1886,131,like
144,343,share
2257,578,comment
1123,400,comment
700,202,share
4210,796,comment
271,300,share
63,146,share
1008,770,share
2844,462,like
2273,940,comment
1983,916,like
2429,824,share
3725,504,comment
4414,888,comment
2756,616,like
3735,151,like
1293,630,comment
4510,316,like
4321,199,like
1178,429,share
4717,303,comment
2621,846,share
2537,933,share
1969,904,comment
1196,498,comment
2832,901,share
508,791,comment
405,105,share
1295,10,share
3626,625,like
2820,27,share
4760,611,comment
3638,769,share
1874,327,share
1407,495,comment
3584,883,comment
1578,648,like
4377,907,comment
3428,738,share
637,127,comment
808,116,comment
2396,924,like
4525,802,share
1416,171,like
2450,212,like
4761,924,share
4846,945,comment
3497,189,share
3589,490,like
4030,933,like
4733,387,share
515,777,like
3295,726,comment
2909,601,comment
2499,130,share
1367,23,share
341,179,comment
3973,401,share
1561,505,comment
2469,921,comment
2429,972,comment
3689,411,comment
2696,532,share
2028,329,comment
3753,471,comment
316,420,like
3990,412,like
1102,754,like
531,752,like
2403,29,share
1860,245,like
4758,632,like
1220,938,like
4223,826,share
4445,886,comment
1767,544,like
1068,652,comment
728,670,like
244,60,share
1786,139,share
712,357,share
2894,212,comment
3151,139,share
4182,368,comment
1509,623,share
271,486,like
1798,493,like
2561,336,like
3561,763,like
4004,611,comment
2178,178,share
838,513,comment
2818,601,comment
3715,113,like
3079,283,share
2900,116,comment
1777,544,comment
1651,774,comment
2949,41,comment
2521,932,share
2386,167,like
4415,855,like
2769,221,comment
4239,926,share
2705,726,share
1173,313,comment
2519,907,share
363,346,comment
650,471,like
2257,131,like
3137,48,like
4645,134,comment
1136,519,comment
4359,556,like
3148,999,comment
4862,317,share
876,438,like
3743,435,share
3852,86,share
1153,48,comment
1923,490,comment
629,829,like
3020,865,comment
1725,424,comment
4749,387,share
1129,926,comment
4562,240,like
764,664,comment
1020,451,like
3974,258,share
3928,44,share
2842,168,share
2948,787,like
675,191,share
1009,664,share
1227,562,comment
1636,276,like
4377,825,share
324,369,comment
2839,306,comment
3811,607,share
1686,754,like
3713,105,share
542,954,comment
2945,927,like
1328,421,comment
639,875,share
4532,349,like
2261,772,share
1430,954,share
2866,650,share
962,319,comment
2963,420,like
2469,695,like
3229,995,comment
129,57,like
4400,240,like
3967,981,share
917,427,share
1251,617,comment
2199,577,like
4689,140,comment
4074,62,comment
3788,152,comment
940,130,comment
2279,431,share
1002,638,comment
3773,440,like
2213,212,share
1611,400,share
1628,674,comment
3138,717,share
3992,914,share
1104,541,share
2188,182,share
4226,51,share
3033,747,share
2814,526,like
2494,350,share
3904,58,share
29,419,comment
4060,137,share
1261,640,share
3671,37,comment
4895,494,like
3511,359,like
2337,780,share
3324,85,like
100,722,like
3657,651,like
4518,539,like
694,344,share
4802,745,share
18,171,comment
3710,690,share
2771,866,share
1031,20,like
4476,909,like
4210,303,share
1620,776,share
851,997,like
1897,197,share
976,327,share
2517,576,like
4189,556,like
1516,756,comment
1126,12,share
493,361,like
3037,772,like
2527,296,share
167,403,share
4236,438,like
4190,769,share
576,375,comment
606,747,like
3344,759,like
1819,653,share
1156,818,like
4680,693,share
816,500,comment
2641,426,comment
1536,877,comment
2734,665,like
963,44,comment
3035,109,share
2048,98,share
4542,739,comment
3861,445,comment
1515,81,share
3352,218,comment
1068,149,comment
882,947,comment
3640,76,share
1550,592,share
2738,564,comment
4558,63,share
101,596,comment
3533,950,comment
2817,394,comment
408,855,like
2516,503,like
1740,367,comment
4053,478,like
259,255,comment
509,59,like
3822,520,comment
4405,819,like
3684,389,share
4721,588,share
3727,426,like
679,590,comment
1284,636,like
4838,502,like
907,524,share
268,280,share
3104,45,share
4907,565,like
1201,181,share
1117,401,share
899,961,share
2791,374,comment
2645,234,comment
1059,186,like
688,805,share
788,75,like
4495,938,like
2645,710,share
2165,591,like
4458,233,share
204,168,share
3218,535,comment
2492,407,like
4823,998,like
2039,230,share
3369,817,comment
3559,896,comment
4058,972,like
4863,647,comment
1227,293,like
4491,400,like
4344,38,comment
3512,232,share
914,867,like
1420,168,like
2704,285,like
356,103,like
3473,145,comment
241,755,comment
1911,986,comment
2277,660,comment
621,366,like
855,153,share
3744,828,share
2315,422,comment
3201,319,like
3625,807,comment
1061,638,share
382,704,comment
1133,485,like
2477,83,like
3136,533,like
2839,288,comment
2080,796,share
945,871,like
3963,489,share
4202,268,share
2530,633,comment
4302,623,comment
3319,79,share
835,860,like
3751,376,like
4185,597,comment
3388,592,like
4992,151,share
4239,756,like
207,730,comment
3535,15,share
2053,101,share
4307,780,like
29,388,like
1214,35,share
188,351,comment
1861,957,comment
2573,283,like
4015,637,comment
4253,736,share
2128,673,comment
1892,525,share
2708,165,like
1742,428,comment
2674,258,share
1814,934,like
4328,805,share
160,443,comment
344,626,share
205,120,like
3043,69,like
2886,274,comment
305,560,like
2718,849,comment
3942,322,like
400,945,comment
3521,362,like
986,570,comment
1806,931,share
2097,590,share
4302,499,comment
1460,204,like
1346,954,like
231,737,comment
3783,775,like
3501,506,comment
883,615,share
2774,109,comment
2332,265,like
433,837,like
1209,388,comment
2681,416,comment
2264,901,comment
3003,568,comment
2413,312,share
1818,252,like
618,812,like
4493,584,comment
2506,653,comment
318,388,comment
457,692,share
501,203,share
4419,783,comment
2316,888,like
3875,110,share
4974,82,like
4775,596,share
1004,769,comment
4251,193,comment
4197,139,like
1067,221,comment
4717,189,like
1629,861,comment
3235,856,comment
2282,340,like
4499,478,comment
2399,959,share
3239,422,comment
4355,197,like
3670,813,comment
4716,586,share
1466,198,comment
1962,324,comment
876,260,share
4070,199,comment
3902,816,comment
543,865,like
3517,137,like
3866,346,like
4549,500,like
4500,175,share
1019,489,like
1429,469,like
4979,316,comment
575,820,share
1459,380,share
1500,854,like
1492,929,comment
3173,442,share
2471,865,share
3428,816,like
2516,133,like
3552,981,like
4207,27,comment
2201,937,like
2965,257,share
3314,563,share
2928,656,like
682,867,share
4865,356,comment
279,236,like
4459,672,share
1649,989,share
4697,359,like
1159,815,share
2342,919,share
1519,271,like
1839,666,comment
871,549,share
3278,510,comment
1342,729,comment
2307,439,comment
1172,642,comment
4073,588,comment
1129,915,share
3628,800,share
4000,471,comment
3888,709,like
1285,311,comment
571,217,like
2865,611,share
3985,312,like
3142,797,share
1978,230,like
447,621,comment
4879,340,share
1281,495,like
637,164,comment
2974,116,like
4627,71,like
119,726,like
4162,850,share
2293,53,share
2105,597,comment
1068,342,like
424,935,like
3820,588,share
4491,779,share
1281,760,like
1820,332,like
3433,986,like
763,798,share
1630,79,like
443,968,like
3015,107,share
2582,949,share
1498,82,share
4253,202,share
89,392,like
2250,230,share
980,739,share
462,20,like
3553,780,comment
2757,323,like
3629,468,like
2502,690,like
380,894,like
4497,652,like
4647,310,like
2984,472,like
3061,592,comment
2951,892,like
4541,694,like
3731,74,like
4425,659,like
1932,745,like
3422,654,comment
1991,436,share
4866,462,share
3857,150,like
1483,644,comment
2546,751,comment
4221,884,comment
4300,315,share
2816,674,share
643,832,comment
4686,250,share
3919,640,share
1587,274,like
2410,482,like
3850,82,like
55,232,comment
842,31,like
4588,746,comment
985,84,like
2621,996,comment
2907,42,share
